"SYMBOL","ENSEMBL","ENTREZID","lengths","logFC","logCPM","F","PValue","FDR"
"PWWP2B","ENSG00000171813",170394,2651,2.84970190357687,4.30558566055242,43.7232251459417,0.000169288616100704,0.00450075495566288
"GAP43","ENSG00000172020",2596,2087,-6.35641392069613,0.448813247953403,43.7041329442767,0.000169542670082671,0.00450075495566288
"AIF1","ENSG00000204472",199,1276,-3.53848123479668,3.65756038935699,43.6922479942834,0.000169701060353028,0.00450075495566288
"USP2","ENSG00000036672",9099,4538,-3.4546693114505,2.96424347393107,43.534586353391,0.000171819835578741,0.00454890479787936
"RP11-384F7.2",NA,NA,554,-6.18180344117409,0.396229651232411,43.5147851661561,0.000172088273004674,0.00454890479787936
"GAS6","ENSG00000183087",2621,6130,-5.07076173641136,4.27942080656626,43.4622736438342,0.000172802697825302,0.00455160829285459
"AQP5","ENSG00000161798",362,1885,5.3985683972644,7.16132870224322,52.5011833848133,0.000173144744461317,0.00455160829285459
"SLC37A1","ENSG00000160190",54020,6814,2.66950253126351,4.15818217386744,43.4267670426566,0.000173287872756327,0.00455160829285459
"ELFN1","ENSG00000225968",392617,3845,-6.74086567070416,0.611637112631522,43.4233487545277,0.000173334671367428,0.00455160829285459
"FAM124A","ENSG00000150510",220108,5288,-3.34122672767343,2.48766398666475,43.3418317140528,0.00017445539340139,0.00457349040394781
"RP5-855D21.1",NA,NA,541,-6.75429294742219,-0.295408307379065,43.2796522151666,0.000175316357834615,0.00458625834312768
"MTHFD2","ENSG00000065911",10797,4870,2.85615074377225,6.41537632041319,43.2650841477696,0.000175518841888063,0.00458625834312768
"PLXNA2","ENSG00000076356",5362,13781,-4.50260912111419,3.47119055543305,43.1793586370507,0.000176716301289189,0.00460048185940318
"RP11-22C11.2",NA,NA,2183,5.55660771223843,1.77900293101398,43.1754753961818,0.000176770786101767,0.00460048185940318
"SPOCK2","ENSG00000107742",9806,6572,-3.80639169529338,3.94644422047458,43.1641015578341,0.000176930490665163,0.00460048185940318
"NNAT","ENSG00000053438",4826,1294,-6.34833001417887,-0.0220459361052729,43.0899474634623,0.000177976155393903,0.00461834729909478
"C2CD4A","ENSG00000198535",145741,3445,4.88261176377397,3.66456763199643,43.0742831987773,0.000178198029387557,0.00461834729909478
"F11R","ENSG00000158769",50848,5327,2.4543148222692,6.13998070582249,42.9209943501231,0.000180387637061212,0.004667493444805
"LUM","ENSG00000139329",4060,3008,-7.40214911244693,3.10033193894735,42.816617171699,0.000181897868988547,0.00469892985262135
"UHRF1","ENSG00000276043",29128,5144,2.68372756196049,4.29607014014738,42.7688336443962,0.000182594526618103,0.00470928152686204
"TVP23A","ENSG00000166676",780776,5281,-5.64616268909244,2.35721859896166,42.6964001572673,0.000183656945928108,0.0047155537869374
"SRPK3","ENSG00000184343",26576,4744,5.5873282496357,2.10898211876507,42.692098184708,0.000183720288210775,0.0047155537869374
"APOL1","ENSG00000100342",8542,3519,-3.10730669517816,5.5317945591475,42.6886306690292,0.000183771363840798,0.0047155537869374
"CKS1B","ENSG00000173207",1163,2578,2.37459663925198,6.93475154905648,42.6715608783474,0.000184023056726458,0.0047155537869374
"SERPINB9","ENSG00000170542",5272,4118,-5.5625800256003,4.93631109187464,42.5284466280325,0.000186150327068739,0.00475767804043982
"SLC44A4","ENSG00000203463",80736,3369,4.39166820951006,4.47317768295973,42.5207964790961,0.000186264904115755,0.00475767804043982
"CAMK2A","ENSG00000070808",815,6150,-6.62590887946013,0.924506806131068,42.4890833168837,0.000186740817523416,0.00476219011097775
"ZNF676","ENSG00000196109",163223,2944,-5.51378038034784,1.2861239444494,42.4110788087102,0.000187917906681392,0.0047845402384336
"KLHL4","ENSG00000102271",56062,5818,-6.41560544747545,3.21935734281319,42.386830770078,0.000188285700394096,0.00478624656608825
"FAS","ENSG00000026103",355,3562,-4.43088173381884,5.01261907016415,42.3076237630699,0.000189493404355,0.00480231724220755
"DUSP10","ENSG00000143507",11221,3474,3.35380750717532,3.10370372460565,42.2807744677101,0.00018990498599135,0.00480231724220755
"POU4F1","ENSG00000152192",5457,4525,5.00922806631435,2.5356868759672,42.2593464633784,0.000190234265766708,0.00480231724220755
"HLA-DRA","ENSG00000204287",3122,1280,-2.93642042386351,7.11033086144911,42.2554053168159,0.000190294906325979,0.00480231724220755
"IQCA1","ENSG00000132321",79781,5970,-5.96177645045092,3.9379794779105,42.2408292279945,0.000190519391979406,0.00480231724220755
"LMX1B","ENSG00000136944",4010,5830,4.99402316384108,2.79397180662868,42.2272633040281,0.000190728617927177,0.00480231724220755
"MCM10","ENSG00000065328",55388,5454,3.85368931031238,2.9457183102696,42.2073377153038,0.000191036449937808,0.00480246923832598
"XRCC2","ENSG00000196584",7516,4853,4.12326167457772,3.0072569638578,42.0242379952792,0.000193894482498981,0.00485790519039641
"FXYD1","ENSG00000266964",5348,1801,-3.06032189854846,3.97167546955483,42.0104637965248,0.000194111643215822,0.00485790519039641
"DUSP6","ENSG00000139318",1848,4632,-2.66529269479095,7.35023483710908,42.0072596589019,0.00019416220250751,0.00485790519039641
"C12orf49","ENSG00000111412",79794,3061,2.28446279263857,5.65817859804319,41.9830411204966,0.000194544889412277,0.00485790519039641
"KIF2C","ENSG00000142945",11004,3658,3.9163971347424,3.15584153190721,41.9689476445871,0.000194768020578955,0.00485790519039641
"E2F1","ENSG00000101412",1869,2503,2.81604364136361,4.08234061677635,41.9233370764337,0.000195492336272918,0.0048683404493129
"MGAT4C","ENSG00000182050",25834,4703,-6.14422174096906,4.02381266061059,41.6346444228835,0.000200155943128873,0.00497668987970275
"HIST1H2AH","ENSG00000274997",85235,457,6.5302769099697,1.47731515342958,41.580415307896,0.000201047446933909,0.00498309834801638
"DGUOK-AS1","ENSG00000237883",NA,865,4.28428204364357,2.98706339586027,41.5623312889394,0.000201345844937177,0.00498309834801638
"STEAP1","ENSG00000164647",26872,1625,-3.34022560777051,5.48010162758343,41.4969237237471,0.000202429749964741,0.00498309834801638
"EFEMP2","ENSG00000172638",30008,5397,-5.83771935439061,6.02857371995388,41.4780581940433,0.000202743737051012,0.00498309834801638
"CKB","ENSG00000166165",1152,2669,2.42952215004306,6.73395976450697,41.4715166259833,0.000202852753446846,0.00498309834801638
"HERC6","ENSG00000138642",55008,5793,-3.36849444464521,3.33256622986212,41.4672124625014,0.000202924523108376,0.00498309834801638
"EPGN","ENSG00000182585",255324,1814,-5.47936179744902,5.10856041694508,41.4101148413823,0.000203879609241182,0.00498309834801638
"C1QTNF1","ENSG00000173918",114897,4854,-5.83217450328009,5.34674386878807,41.3611769320557,0.000204702686293528,0.00498309834801638
"NLGN4X","ENSG00000146938",57502,7313,-4.39494691403477,1.30972278000047,41.3548614590952,0.00020480920768037,0.00498309834801638
"PDGFRA","ENSG00000134853",5156,9732,-6.2063924531716,5.4581593820226,41.3511686104488,0.0002048715261047,0.00498309834801638
"SSC5D","ENSG00000179954",284297,7314,-4.21860981094485,1.55415747194317,41.3346540505472,0.000205150506972649,0.00498309834801638
"MCM4","ENSG00000104738",4173,6824,2.85894973405734,5.34172982904133,41.3309290369933,0.000205213499412486,0.00498309834801638
"CA2","ENSG00000104267",760,2123,5.01668798964833,3.53472415666541,49.7074527722997,0.000205301798233655,0.00498309834801638
"VGLL1","ENSG00000102243",51442,1541,5.05945367165085,3.6182253968376,49.697282198038,0.000205432337881187,0.00498309834801638
"RP11-63E9.1",NA,NA,3996,-5.49677157089387,0.618901113914207,41.3114640206485,0.000205543059667933,0.00498309834801638
"COL5A1","ENSG00000130635",1289,11186,-4.65638192602129,5.73278066048793,41.3052919480985,0.000205647696686418,0.00498309834801638
"ALDH3B2","ENSG00000132746",222,3235,5.42323677830189,4.59788291053533,41.2833996117415,0.000206019382048815,0.00498309834801638
"CDCA7","ENSG00000144354",83879,3934,4.43302659694168,3.22658456394613,41.2608494853191,0.000206403114601704,0.00498309834801638
"KCNT2","ENSG00000162687",343450,7124,-5.4162849638533,2.3869106596475,41.2560025386027,0.00020648571120929,0.00498309834801638
"STX19","ENSG00000178750",415117,1158,5.19078429931928,2.22227345651342,41.2448094098817,0.000206676610927594,0.00498309834801638
"RAET1G","ENSG00000203722",353091,1486,-4.51577548204663,2.10591068525116,41.2149451724333,0.000207187029705719,0.00498784750939049
"ATP2B4","ENSG00000058668",493,9721,-2.64810889692347,6.43267696451117,41.1840836210775,0.000207716152253823,0.00499303191966026
"FAM153C",NA,NA,4285,-4.47153345239111,1.31329179413275,41.1053585068953,0.000209073575950297,0.00501808116756723
"TUBB6","ENSG00000176014",84617,4117,-3.63069637059908,6.3152272080665,41.0277081120147,0.000210423360194195,0.00503945128447704
"BRINP2","ENSG00000198797",57795,3953,-6.06599936903684,3.02872643396628,41.017746077067,0.000210597316921839,0.00503945128447704
"CRABP1","ENSG00000166426",1381,993,5.62271865325409,2.16440044984069,40.9976915444611,0.000210948054629494,0.00504026485483353
"TPX2","ENSG00000088325",22974,3605,3.41446968580992,5.5504179951641,40.9773520695569,0.000211304522676227,0.00504060915642847
"TSPAN4","ENSG00000214063",7106,5841,-2.62031479897632,6.61928429690836,40.9528228660456,0.000211735422855466,0.00504060915642847
"CNKSR3","ENSG00000153721",154043,21564,-2.87187115737305,5.33043653251655,40.9427467998492,0.000211912745909046,0.00504060915642847
"TMPRSS2","ENSG00000184012",7113,6117,4.08325710801645,3.21359303817054,40.9098855307349,0.000212492345788781,0.00504685178886101
"RP11-469H8.6",NA,NA,1574,5.93994476526448,3.00454022116631,40.7097577721936,0.000216065313115899,0.00511664969836066
"BCO2","ENSG00000197580",83875,6789,-3.99750718886879,3.50374633853916,40.7092656898842,0.000216074190743314,0.00511664969836066
"RP11-384O8.1",NA,NA,1412,-4.40030532329358,1.70561443189536,40.6278132987292,0.000217549980697545,0.00512630123531643
"MAPK10","ENSG00000109339",5602,9816,-4.51880606046699,1.75294812099388,40.6231826552318,0.000217634259066738,0.00512630123531643
"ITGA1","ENSG00000213949",3672,18566,-3.82773544846317,3.09187396267895,40.6175944241809,0.000217736020075415,0.00512630123531643
"DPP4","ENSG00000197635",1803,5009,-4.90393338306791,6.08977548995781,40.6157097335414,0.000217770353489217,0.00512630123531643
"KLK13","ENSG00000167759",26085,2007,-6.71421382207918,-0.0051811393599201,40.4520840617104,0.000220777125575179,0.00518940383940594
"SPSB1","ENSG00000171621",80176,3403,-2.75472715555041,4.87561187255409,40.4112930630443,0.000221534773523725,0.00519953222873604
"FAXDC2","ENSG00000170271",10826,7222,-3.84842705860587,2.47628815172368,40.3608655351582,0.000222475912466937,0.00521393106787389
"TMEM136","ENSG00000181264",219902,4468,-2.86083411193311,3.85661379767348,40.3078096755684,0.000223471512035729,0.00522429528277312
"CHAF1A","ENSG00000167670",10036,4299,2.52870952261977,3.65316673470935,40.3023247137055,0.000223574755707189,0.00522429528277312
"IQSEC3","ENSG00000120645",440073,7686,-7.37123521517392,-1.65322378218871,40.2200082366164,0.00022513139611795,0.00525295587452337
"SPG20",NA,NA,6387,-2.87520713631968,5.13754707644799,40.186390800881,0.000225771015661352,0.00525708869626768
"HAS1","ENSG00000105509",3036,2241,-7.2911786771804,6.11866773579236,40.1643542499826,0.000226191526554648,0.00525708869626768
"OAS1",NA,NA,3910,-2.72694811411311,4.58909756049635,40.154851894499,0.000226373156984959,0.00525708869626768
"KLK6","ENSG00000167755",5653,1976,5.26148646047438,5.5532399026759,48.1430249808122,0.000226703683772741,0.00525708869626768
"DSEL","ENSG00000171451",92126,9531,-3.16343472371763,4.09193683306096,40.1241972669653,0.00022696034275975,0.00525708869626768
"CPXM1","ENSG00000088882",56265,2391,-6.68315303841898,6.29204443027029,40.0445997940223,0.00022849394702242,0.00528491886477873
"SNCAIP","ENSG00000064692",9627,7325,-5.20091951681467,3.7897903864825,39.9382975400869,0.000230562353193374,0.00532413796173869
"PAPLN","ENSG00000100767",89932,7699,-4.64383639204301,3.09381088423227,39.9231628021467,0.000230858744020593,0.00532413796173869
"PCOLCE2","ENSG00000163710",26577,3480,-5.23334818848943,4.07628389590771,39.8998450104554,0.000231316321312983,0.0053269705080369
"BIK","ENSG00000100290",638,953,3.34795972070597,4.78036335002479,39.8636488917042,0.000232028867413259,0.00533565804501039
"LURAP1L","ENSG00000153714",286343,2132,3.22939502465306,3.57151203108392,39.7921007739813,0.00023344544166962,0.00535472063798372
"PPFIA3","ENSG00000177380",8541,6451,3.19951445447731,2.82939791463861,39.782272297331,0.00023364087924406,0.00535472063798372
"TCN2","ENSG00000185339",6948,3122,-3.04824557886251,2.65304367996626,39.7652628626017,0.000233979592980894,0.00535472063798372
"WIPI1","ENSG00000070540",55062,3402,2.23242812610447,5.71130849671804,39.7491302583328,0.000234301414110049,0.00535472063798372
"NREP","ENSG00000134986",9315,9337,-2.97758050148168,3.97615934320645,39.7371715006962,0.000234540330841114,0.00535472063798372
"NLRP1","ENSG00000091592",22861,12811,-3.33934542037942,3.46769802784176,39.6114879505073,0.000237069819645877,0.00540071986821682
"ZNF768","ENSG00000169957",79724,2392,2.12413952464465,4.68403441610915,39.6033928161991,0.000237233908620848,0.00540071986821682
"DIO3OS","ENSG00000258498",64150,5603,-4.72975737051591,2.00962535256021,39.5651484771661,0.000238011048872778,0.00541067117244646
"PRR9","ENSG00000203783",574414,1229,-7.21998564290455,4.94094592636698,39.547529090983,0.000238370153718484,0.00541110450231418
"SLC4A8","ENSG00000050438",9498,11415,3.44933350603901,3.06995828139729,39.3355677827308,0.000242743793360482,0.00550253843838369
"CAPN13","ENSG00000162949",92291,5203,5.31180179445917,2.02030519836169,39.2306156965818,0.000244946561045738,0.00554457272534968
"LINC01050","ENSG00000271216",NA,760,-7.27572941111287,-1.78397803748407,39.2076152932546,0.000245432638217506,0.0055476840510727
"KLK1","ENSG00000167748",3816,2378,-4.97497370777906,2.77241061768782,38.9984762304477,0.000249908327099057,0.00564083859450681
"RP11-297J22.1",NA,NA,708,-6.88332264468647,-1.2714236058058,38.9268634258588,0.000251464321407272,0.00566017025725867
"SMTNL2","ENSG00000188176",342527,2470,-6.40690614280275,3.88506880210599,38.9263200106582,0.000251476174943875,0.00566017025725867
"ST6GALNAC2","ENSG00000070731",10610,7558,3.24335214115157,5.24380370624718,38.8929989504381,0.000252204346379652,0.00566854203946243
"SRD5A3","ENSG00000128039",79644,4420,2.14815953488534,5.55363571652537,38.7513843943069,0.00025532867382401,0.00573067022082013
"F3","ENSG00000117525",2152,2875,-2.8891408554714,5.16489305098969,38.6555066025954,0.000257471475647975,0.00577062477744538
"CDH6","ENSG00000113361",1004,12379,-6.18385658020599,3.94344758634025,38.5777467990193,0.000259225902134521,0.00580177465635251
"THBS3","ENSG00000169231",7059,4559,-2.57819903331336,3.87713145631582,38.5470687419689,0.000259922178303557,0.00580918767323666
"PTPN13","ENSG00000163629",5783,9496,-3.63764728998043,4.8023834390494,38.5094712944392,0.000260778693406698,0.0058201561685565
"CYP39A1","ENSG00000146233",51302,2843,-4.81242509963277,2.83987718482326,38.4815964982829,0.0002614159958344,0.00582620832172661
"SEPT3","ENSG00000100167",55964,5427,3.74963486573062,2.28792787545529,38.4535140206895,0.000262060018618981,0.00583044424198318
"PSMB9","ENSG00000239836",5698,3072,-2.59084039080309,5.77343836272676,38.4413825317041,0.000262338847311001,0.00583044424198318
"ST6GALNAC1","ENSG00000070526",55808,3448,4.4003298333706,3.96909376796463,38.4208885858305,0.000262810721592714,0.00583278523389799
"TNFRSF21","ENSG00000146072",27242,3595,-2.5944273889427,5.11572394051272,38.3947125920032,0.000263414971185676,0.00583805353269868
"AC007246.3",NA,NA,6741,2.35114229295135,4.23925808385594,38.3782445235883,0.00026379601303709,0.00583836711468597
"ADCYAP1","ENSG00000141433",116,3805,-5.50300927749193,3.60031234385368,38.3060566922471,0.000265474473171946,0.00586735457164609
"HIP1R","ENSG00000130787",9026,7102,2.7439951517421,4.36143436242961,38.1708302364058,0.000268654787872186,0.00592940865382814
"PDGFRL","ENSG00000104213",5157,2409,-4.49564097323243,4.30792069196582,38.1242858773153,0.000269760458014086,0.00594556533016364
"TIMP3","ENSG00000100234",7078,4603,-4.7966807886482,5.36898481796979,38.0499993235779,0.000271536973604895,0.00596156928331693
"SLC12A8","ENSG00000221955",84561,5728,-3.21423934455418,5.3609648386848,38.0480841778919,0.000271582966384945,0.00596156928331693
"RASSF8-AS1","ENSG00000246695",NA,3981,-3.40233837689227,4.81377057404856,38.0469382769512,0.00027161049019071,0.00596156928331693
"LAMA4","ENSG00000112769",3910,11575,-4.73092310459934,6.82944304034472,37.9966345621334,0.000272822200969729,0.00597991692015331
"EMB","ENSG00000170571",133418,5257,-4.22582114981512,5.02327281244192,37.8877418775264,0.000275468455635223,0.00602961421530027
"PXK","ENSG00000168297",54899,5249,-2.50449708946904,4.99214844710801,37.7629777211664,0.000278540020934101,0.00608847163890707
"U47924.27",NA,NA,350,4.99837272267206,3.77371002327314,37.7083559001787,0.000279898239431344,0.00610976774220985
"TGFA","ENSG00000163235",7039,4963,5.06215604794071,3.10861020144021,37.6792738506593,0.000280624771105539,0.00611723559260609
"LINC00839","ENSG00000185904",NA,2337,-5.32448560826916,3.2241222356461,37.6132320001124,0.000282283422815932,0.00614497415495201
"IL1B","ENSG00000125538",3553,3096,-3.63449029276821,2.15899337108186,37.5894214834664,0.000282884435625272,0.00614964484167344
